,Zone_Name,Crop_Year,Crop,Area,Production
104210,Duna,1999,Wheat,104168.0,165808.0
104214,Duna,1999,Onion,314.0,4820.0
104231,Duna,2000,Rice,41920.0,25430.0
104241,Duna,2000,Wheat,38688.0,49080.0
104245,Duna,2000,Onion,147.0,2798.0
104259,Duna,2001,Rice,43272.0,38114.0
104270,Duna,2001,Wheat,84123.0,118557.0
104275,Duna,2001,Onion,280.0,5333.0
104290,Duna,2002,Rice,41040.0,27970.0
104300,Duna,2002,Wheat,84042.0,96494.0
104312,Duna,2002,Onion,308.0,5636.0
104319,Duna,2002,Tomato,818.0,0.0
104332,Duna,2003,Rice,41015.0,41700.0
104344,Duna,2003,Wheat,87720.0,125236.0
104356,Duna,2003,Onion,322.0,5432.0
104357,Duna,2003,Orange,374.0,0.0
104364,Duna,2003,Tomato,820.0,0.0
104373,Duna,2004,Rice,41160.0,31475.0
104384,Duna,2004,Wheat,91137.0,128795.0
104387,Duna,2004,Onion,313.0,6151.0
104399,Duna,2005,Rice,42176.0,37968.0
104411,Duna,2005,Wheat,85054.0,133046.0
104412,Duna,2005,Onion,402.0,7759.0
104425,Duna,2006,Rice,40742.0,40065.0
104437,Duna,2006,Wheat,93809.0,145019.0
104441,Duna,2006,Onion,387.0,7514.0
104453,Duna,2007,Rice,43886.0,46121.0
104464,Duna,2007,Wheat,99067.0,153407.0
104467,Duna,2007,Onion,388.0,6134.0
104479,Duna,2008,Rice,42970.0,45223.0
104491,Duna,2008,Wheat,105415.0,168042.0
104494,Duna,2008,Onion,373.0,5704.0
104519,Duna,2009,Onion,554.0,9067.0
104523,Duna,2009,Rice,44079.0,46212.0
104530,Duna,2009,Wheat,116695.0,181637.0
104539,Duna,2010,Rice,43688.0,60801.0
104552,Duna,2010,Wheat,116097.0,137266.0
104557,Duna,2010,Onion,755.0,13907.0
104571,Duna,2011,Rice,42539.0,67005.0
104585,Duna,2011,Wheat,100696.0,212083.0
104590,Duna,2011,Onion,487.0,10311.0
104606,Duna,2012,Rice,44860.0,121756.0
104619,Duna,2012,Wheat,117620.0,263370.0
104625,Duna,2012,Onion,513.0,15037.0
104640,Duna,2013,Rice,43844.0,98853.0
104654,Duna,2013,Wheat,122803.0,231996.0
104659,Duna,2013,Onion,523.0,14050.0
104673,Duna,1997,Wheat,85300.0,183900.0
104677,Duna,1998,Rice,13900.0,8900.0
104684,Duna,1998,Wheat,72200.0,157800.0
104693,Duna,1999,Rice,13700.0,29710.0
104702,Duna,1999,Wheat,88122.0,183748.0
104705,Duna,1999,Onion,209.0,1605.0
104716,Duna,2000,Rice,14034.0,13239.0
104724,Duna,2000,Wheat,76350.0,98346.0
104728,Duna,2000,Onion,162.0,1589.0
104738,Duna,2001,Rice,15710.0,33464.0
104747,Duna,2001,Wheat,81275.0,182867.0
104751,Duna,2001,Onion,201.0,1973.0
104764,Duna,2002,Rice,6064.0,14153.0
104773,Duna,2002,Wheat,68747.0,118064.0
104783,Duna,2002,Onion,176.0,1659.0
104792,Duna,2002,Tomato,60.0,0.0
104804,Duna,2003,Rice,1339.0,3468.0
104815,Duna,2003,Wheat,76189.0,151032.0
104825,Duna,2003,Onion,164.0,1279.0
104834,Duna,2003,Tomato,197.0,0.0
104842,Duna,2004,Rice,1797.0,4098.0
104852,Duna,2004,Wheat,70676.0,133315.0
104855,Duna,2004,Onion,165.0,1695.0
104864,Duna,2005,Rice,3729.0,7840.0
104875,Duna,2005,Wheat,71706.0,141895.0
104876,Duna,2005,Onion,193.0,1736.0
104887,Duna,2006,Rice,410.0,829.0
104896,Duna,2006,Wheat,72279.0,133424.0
104900,Duna,2006,Onion,53.0,465.0
104910,Duna,2007,Rice,320.0,587.0
104921,Duna,2007,Wheat,73949.0,102508.0
104924,Duna,2007,Onion,62.0,352.0
104933,Duna,2008,Rice,10279.0,17879.0
104943,Duna,2008,Wheat,84124.0,177929.0
104946,Duna,2008,Onion,63.0,363.0
104964,Duna,2009,Onion,62.0,494.0
104968,Duna,2009,Rice,1627.0,3475.0
104974,Duna,2009,Wheat,84642.0,214197.0
104980,Duna,2010,Rice,5616.0,15345.0
104990,Duna,2010,Wheat,89927.0,185215.0
104993,Duna,2010,Onion,118.0,824.0
105004,Duna,2011,Rice,5717.0,18814.0
105014,Duna,2011,Wheat,94557.0,303846.0
105017,Duna,2011,Onion,127.0,677.0
105027,Duna,2012,Rice,4623.0,12471.0
105036,Duna,2012,Wheat,94920.0,358415.0
105039,Duna,2012,Onion,119.0,1065.0
105050,Duna,2013,Rice,4800.0,20805.0
105060,Duna,2013,Wheat,104177.0,370227.0
105063,Duna,2013,Onion,29.0,205.0
105076,Duna,1997,Wheat,78800.0,129500.0
105081,Duna,1998,Rice,600.0,300.0
105087,Duna,1998,Wheat,78200.0,130800.0
105095,Duna,1999,Rice,617.0,485.0
105106,Duna,1999,Wheat,79650.0,149570.0
105110,Duna,1999,Onion,581.0,6850.0
105122,Duna,2000,Rice,662.0,396.0
105131,Duna,2000,Wheat,61168.0,100407.0
105135,Duna,2000,Onion,564.0,6677.0
105144,Duna,2001,Rice,634.0,407.0
105153,Duna,2001,Wheat,64554.0,109679.0
105157,Duna,2001,Onion,638.0,6407.0
105168,Duna,2002,Rice,699.0,426.0
105176,Duna,2002,Wheat,58060.0,88090.0
105186,Duna,2002,Onion,615.0,5932.0
105194,Duna,2002,Tomato,565.0,0.0
105201,Duna,2003,Rice,593.0,410.0
105212,Duna,2003,Wheat,65577.0,108227.0
105221,Duna,2003,Onion,748.0,8103.0
105222,Duna,2003,Orange,2.0,0.0
105230,Duna,2003,Tomato,625.0,0.0
105237,Duna,2004,Rice,601.0,376.0
105246,Duna,2004,Wheat,67233.0,135360.0
105249,Duna,2004,Onion,832.0,11195.0
105258,Duna,2005,Rice,588.0,382.0
105268,Duna,2005,Wheat,69462.0,122904.0
105269,Duna,2005,Onion,852.0,10042.0
105280,Duna,2006,Rice,599.0,411.0
105290,Duna,2006,Wheat,70375.0,127302.0
105294,Duna,2006,Onion,1036.0,13434.0
105303,Duna,2007,Rice,564.0,416.0
105314,Duna,2007,Wheat,68225.0,120087.0
105317,Duna,2007,Onion,941.0,9048.0
105326,Duna,2008,Rice,522.0,365.0
105336,Duna,2008,Wheat,67395.0,126748.0
105339,Duna,2008,Onion,829.0,8898.0
105360,Duna,2009,Onion,805.0,9499.0
105364,Duna,2009,Rice,503.0,345.0
105370,Duna,2009,Wheat,72028.0,147055.0
105377,Duna,2010,Rice,461.0,437.0
105389,Duna,2010,Wheat,75338.0,127546.0
105394,Duna,2010,Onion,644.0,3397.0
105406,Duna,2011,Rice,460.0,760.0
105417,Duna,2011,Wheat,77021.0,207547.0
105422,Duna,2011,Onion,691.0,15643.0
105433,Duna,2012,Rice,683.0,776.0
105443,Duna,2012,Wheat,82297.0,247868.0
105448,Duna,2012,Onion,733.0,22922.0
105459,Duna,2013,Rice,522.0,678.0
105469,Duna,2013,Wheat,84996.0,317551.0
105474,Duna,2013,Onion,696.0,10216.0
105490,Duna,2003,Rice,4241.0,4455.0
105502,Duna,2003,Wheat,8280.0,17487.0
105512,Duna,2003,Onion,208.0,6754.0
105513,Duna,2003,Orange,7.0,0.0
105522,Duna,2003,Tomato,50.0,0.0
105533,Duna,2004,Rice,3478.0,3764.0
105543,Duna,2004,Wheat,8727.0,16682.0
105546,Duna,2004,Onion,229.0,7969.0
105558,Duna,2005,Rice,3098.0,3194.0
105570,Duna,2005,Wheat,8421.0,16960.0
105571,Duna,2005,Onion,357.0,12442.0
105586,Duna,2006,Rice,2888.0,3122.0
105599,Duna,2006,Wheat,9078.0,18792.0
105604,Duna,2006,Onion,400.0,12271.0
105616,Duna,2007,Rice,2277.0,2743.0
105627,Duna,2007,Wheat,10380.0,19911.0
105631,Duna,2007,Onion,411.0,12467.0
105645,Duna,2008,Rice,2284.0,2184.0
105657,Duna,2008,Wheat,10564.0,20148.0
105661,Duna,2008,Onion,417.0,12839.0
105687,Duna,2009,Onion,421.0,13432.0
105690,Duna,2009,Rice,1826.0,1733.0
105697,Duna,2009,Wheat,10799.0,19398.0
105707,Duna,2010,Rice,1671.0,2461.0
105717,Duna,2010,Wheat,10790.0,24756.0
105723,Duna,2010,Onion,485.0,14944.0
105738,Duna,2011,Rice,1550.0,2412.0
105750,Duna,2011,Wheat,10618.0,28148.0
105756,Duna,2011,Onion,363.0,15336.0
105770,Duna,2012,Rice,904.0,1507.0
105782,Duna,2012,Wheat,11061.0,31767.0
105788,Duna,2012,Onion,386.0,21029.0
105803,Duna,2013,Rice,919.0,909.0
105813,Duna,2013,Wheat,11254.0,23802.0
105819,Duna,2013,Onion,587.0,25822.0
105837,Duna,1997,Wheat,135900.0,261500.0
105843,Duna,1998,Rice,18800.0,10100.0
105851,Duna,1998,Wheat,137900.0,279600.0
105862,Duna,1999,Rice,19505.0,20393.0
105872,Duna,1999,Wheat,145170.0,274633.0
105876,Duna,1999,Onion,751.0,5393.0
105890,Duna,2000,Rice,18249.0,8362.0
105899,Duna,2000,Wheat,132233.0,203349.0
105903,Duna,2000,Onion,637.0,5838.0
105917,Duna,2001,Rice,17373.0,11855.0
105927,Duna,2001,Wheat,135877.0,238501.0
105932,Duna,2001,Onion,670.0,6358.0
105949,Duna,2002,Rice,14845.0,6585.0
105959,Duna,2002,Wheat,131359.0,192925.0
105969,Duna,2002,Onion,726.0,6619.0
105978,Duna,2002,Tomato,1243.0,0.0
105988,Duna,2003,Rice,16219.0,13881.0
105999,Duna,2003,Wheat,145293.0,249562.0
106009,Duna,2003,Onion,769.0,6561.0
106010,Duna,2003,Orange,3.0,0.0
106018,Duna,2003,Tomato,1061.0,0.0
106029,Duna,2004,Rice,15682.0,10424.0
106040,Duna,2004,Wheat,143398.0,243744.0
106043,Duna,2004,Onion,812.0,8068.0
106056,Duna,2005,Rice,15080.0,9702.0
106068,Duna,2005,Wheat,141982.0,200171.0
106069,Duna,2005,Onion,888.0,7121.0
106085,Duna,2006,Rice,11865.0,5017.0
106100,Duna,2006,Wheat,101758.0,119213.0
106105,Duna,2006,Onion,614.0,4196.0
106117,Duna,2007,Rice,11344.0,3644.0
106129,Duna,2007,Wheat,57707.0,60129.0
106132,Duna,2007,Onion,317.0,1911.0
106145,Duna,2008,Rice,11323.0,7426.0
106157,Duna,2008,Wheat,128111.0,195792.0
106160,Duna,2008,Onion,736.0,4327.0
106189,Duna,2009,Onion,707.0,4309.0
106193,Duna,2009,Rice,9707.0,4427.0
106201,Duna,2009,Wheat,142689.0,203935.0
106210,Duna,2010,Rice,8872.0,5538.0
106224,Duna,2010,Wheat,140174.0,169099.0
106230,Duna,2010,Onion,798.0,4335.0
106246,Duna,2011,Rice,7242.0,6445.0
106260,Duna,2011,Wheat,163932.0,412496.0
106266,Duna,2011,Onion,876.0,4986.0
106280,Duna,2012,Rice,5791.0,2167.0
106294,Duna,2012,Wheat,176279.0,436147.0
106300,Duna,2012,Onion,909.0,6164.0
106315,Duna,2013,Rice,5369.0,4745.0
106329,Duna,2013,Wheat,192585.0,434619.0
106335,Duna,2013,Onion,1047.0,5979.0
106356,Duna,1997,Wheat,90300.0,86700.0
106363,Duna,1998,Rice,20100.0,8600.0
106372,Duna,1998,Wheat,101800.0,171200.0
106385,Duna,1999,Rice,25405.0,21098.0
106396,Duna,1999,Wheat,104202.0,272719.0
106400,Duna,1999,Onion,1036.0,20207.0
106417,Duna,2000,Rice,24750.0,11002.0
106427,Duna,2000,Wheat,61486.0,92942.0
106431,Duna,2000,Onion,812.0,20214.0
106445,Duna,2001,Rice,25426.0,11317.0
106457,Duna,2001,Wheat,59831.0,84900.0
106462,Duna,2001,Onion,736.0,15895.0
106478,Duna,2002,Rice,25431.0,10972.0
106488,Duna,2002,Wheat,71348.0,105133.0
106499,Duna,2002,Onion,840.0,16755.0
106507,Duna,2002,Tomato,888.0,0.0
106521,Duna,2003,Rice,24282.0,21091.0
106533,Duna,2003,Wheat,84177.0,170198.0
106544,Duna,2003,Onion,845.0,18927.0
106545,Duna,2003,Orange,8603.0,0.0
106554,Duna,2003,Tomato,897.0,0.0
106567,Duna,2004,Rice,22682.0,15223.0
106578,Duna,2004,Wheat,84257.0,145572.0
106581,Duna,2004,Onion,843.0,21992.0
106597,Duna,2005,Rice,21568.0,16485.0
106609,Duna,2005,Wheat,91935.0,139558.0
106610,Duna,2005,Onion,990.0,24085.0
106628,Duna,2006,Rice,20557.0,16671.0
106644,Duna,2006,Wheat,105946.0,198974.0
106649,Duna,2006,Onion,1039.0,25426.0
106664,Duna,2007,Rice,20459.0,18175.0
106676,Duna,2007,Wheat,110732.0,223408.0
106680,Duna,2007,Onion,1112.0,24550.0
106697,Duna,2008,Rice,19254.0,14490.0
106710,Duna,2008,Wheat,82751.0,175192.0
106713,Duna,2008,Onion,1222.0,27380.0
106746,Duna,2009,Onion,1388.0,32229.0
106751,Duna,2009,Rice,18751.0,14240.0
106759,Duna,2009,Wheat,111114.0,425244.0
106773,Duna,2010,Rice,18316.0,30176.0
106788,Duna,2010,Wheat,114454.0,388857.0
106793,Duna,2010,Onion,2084.0,58979.0
106811,Duna,2011,Rice,18142.0,39481.0
106826,Duna,2011,Wheat,126936.0,278799.0
106832,Duna,2011,Onion,2133.0,67084.0
106850,Duna,2012,Rice,13938.0,38372.0
106865,Duna,2012,Wheat,138574.0,438736.0
106871,Duna,2012,Onion,2310.0,69358.0
106889,Duna,2013,Rice,13808.0,28052.0
106904,Duna,2013,Wheat,146144.0,332519.0
106909,Duna,2013,Onion,2219.0,59956.0
106926,Duna,1997,Wheat,100900.0,131700.0
106931,Duna,1998,Rice,52600.0,23600.0
106940,Duna,1998,Wheat,97300.0,130500.0
106950,Duna,1999,Rice,53285.0,44539.0
106961,Duna,1999,Wheat,99758.0,147530.0
106965,Duna,1999,Onion,533.0,9128.0
106979,Duna,2000,Rice,53995.0,23001.0
106989,Duna,2000,Wheat,86128.0,89183.0
106993,Duna,2000,Onion,489.0,7231.0
107005,Duna,2001,Rice,55098.0,34422.0
107014,Duna,2001,Wheat,79854.0,113192.0
107018,Duna,2001,Onion,500.0,10618.0
107032,Duna,2002,Rice,51902.0,15126.0
107043,Duna,2002,Wheat,57906.0,77098.0
107054,Duna,2002,Onion,496.0,10118.0
107063,Duna,2002,Tomato,568.0,0.0
107073,Duna,2003,Rice,52592.0,40951.0
107085,Duna,2003,Wheat,65282.0,96619.0
107095,Duna,2003,Onion,505.0,10080.0
107104,Duna,2003,Tomato,527.0,0.0
107113,Duna,2004,Rice,53227.0,36549.0
107125,Duna,2004,Wheat,67619.0,97849.0
107128,Duna,2004,Onion,533.0,12389.0
107140,Duna,2005,Rice,53298.0,34397.0
107151,Duna,2005,Wheat,68961.0,102842.0
107152,Duna,2005,Onion,644.0,13067.0
107164,Duna,2006,Rice,53262.0,28778.0
107179,Duna,2006,Wheat,69621.0,88409.0
107183,Duna,2006,Onion,725.0,12552.0
107195,Duna,2007,Rice,53919.0,31075.0
107206,Duna,2007,Wheat,63063.0,99767.0
107210,Duna,2007,Onion,720.0,12345.0
107223,Duna,2008,Rice,56255.0,43443.0
107235,Duna,2008,Wheat,66962.0,131749.0
107238,Duna,2008,Onion,678.0,14088.0
107269,Duna,2009,Onion,791.0,17671.0
107273,Duna,2009,Rice,55599.0,37500.0
107279,Duna,2009,Wheat,72082.0,136316.0
107287,Duna,2010,Rice,50196.0,51888.0
107301,Duna,2010,Wheat,71811.0,171444.0
107307,Duna,2010,Onion,1043.0,13224.0
107321,Duna,2011,Rice,53261.0,57884.0
107335,Duna,2011,Wheat,91557.0,150254.0
107341,Duna,2011,Onion,947.0,25658.0
107355,Duna,2012,Rice,56299.0,55933.0
107368,Duna,2012,Wheat,82427.0,167966.0
107374,Duna,2012,Onion,1191.0,32040.0
107388,Duna,2013,Rice,55634.0,62313.0
107402,Duna,2013,Wheat,88617.0,164342.0
107407,Duna,2013,Onion,916.0,19572.0
107424,Duna,1997,Wheat,49000.0,80800.0
107430,Duna,1998,Rice,600.0,400.0
107437,Duna,1998,Wheat,66300.0,139400.0
107447,Duna,1999,Rice,1206.0,1735.0
107456,Duna,1999,Wheat,70373.0,186801.0
107460,Duna,1999,Onion,59.0,580.0
107472,Duna,2000,Rice,2024.0,1855.0
107481,Duna,2000,Wheat,65348.0,160887.0
107485,Duna,2000,Onion,55.0,563.0
107495,Duna,2001,Rice,1978.0,2261.0
107504,Duna,2001,Wheat,67883.0,170064.0
107508,Duna,2001,Onion,80.0,856.0
107521,Duna,2002,Rice,1166.0,769.0
107530,Duna,2002,Wheat,67281.0,128287.0
107539,Duna,2002,Onion,84.0,536.0
107547,Duna,2002,Tomato,582.0,0.0
107557,Duna,2003,Rice,1385.0,1981.0
107568,Duna,2003,Wheat,73465.0,180909.0
107578,Duna,2003,Onion,56.0,505.0
107586,Duna,2003,Tomato,676.0,0.0
107593,Duna,2004,Rice,1754.0,1147.0
107604,Duna,2004,Wheat,68463.0,139141.0
107607,Duna,2004,Onion,83.0,800.0
107618,Duna,2005,Rice,1681.0,1592.0
107629,Duna,2005,Wheat,73569.0,158813.0
107630,Duna,2005,Onion,116.0,1065.0
107643,Duna,2006,Rice,1455.0,1230.0
107651,Duna,2006,Wheat,97516.0,169236.0
107655,Duna,2006,Onion,33.0,266.0
107664,Duna,2007,Rice,1528.0,1369.0
107674,Duna,2007,Wheat,88482.0,151820.0
107677,Duna,2007,Onion,60.0,610.0
107689,Duna,2008,Rice,3960.0,4995.0
107699,Duna,2008,Wheat,117578.0,229352.0
107702,Duna,2008,Onion,42.0,279.0
107726,Duna,2009,Onion,56.0,386.0
107730,Duna,2009,Rice,4303.0,5041.0
107736,Duna,2009,Wheat,123889.0,290873.0
107744,Duna,2010,Rice,5747.0,7083.0
107755,Duna,2010,Wheat,130273.0,260159.0
107760,Duna,2010,Onion,121.0,802.0
107774,Duna,2011,Rice,7383.0,8981.0
107785,Duna,2011,Wheat,133799.0,344936.0
107790,Duna,2011,Onion,132.0,1216.0
107803,Duna,2012,Rice,8077.0,16534.0
107814,Duna,2012,Wheat,136956.0,408540.0
107818,Duna,2012,Onion,112.0,1338.0
107830,Duna,2013,Rice,12141.0,13898.0
107838,Duna,2013,Wheat,136121.0,408332.0
107843,Duna,2013,Onion,162.0,1225.0
107862,Duna,1997,Wheat,108900.0,235300.0
107869,Duna,1998,Rice,800.0,400.0
107876,Duna,1998,Wheat,114200.0,267700.0
107886,Duna,1999,Rice,815.0,607.0
107898,Duna,1999,Wheat,120104.0,282260.0
107902,Duna,1999,Onion,834.0,9693.0
107916,Duna,2000,Rice,787.0,370.0
107927,Duna,2000,Wheat,43307.0,68484.0
107931,Duna,2000,Onion,742.0,7148.0
107943,Duna,2001,Rice,822.0,528.0
107954,Duna,2001,Wheat,73348.0,146254.0
107958,Duna,2001,Onion,868.0,10545.0
107972,Duna,2002,Rice,843.0,439.0
107982,Duna,2002,Wheat,66389.0,122072.0
107993,Duna,2002,Onion,1018.0,11691.0
108002,Duna,2002,Tomato,68.0,0.0
108012,Duna,2003,Rice,765.0,523.0
108025,Duna,2003,Wheat,99393.0,218840.0
108037,Duna,2003,Onion,1621.0,19949.0
108038,Duna,2003,Orange,2.0,0.0
108047,Duna,2003,Tomato,68.0,0.0
108056,Duna,2004,Rice,685.0,413.0
108068,Duna,2004,Wheat,102110.0,225355.0
108071,Duna,2004,Onion,2172.0,26308.0
108082,Duna,2005,Rice,603.0,305.0
108093,Duna,2005,Wheat,75762.0,155626.0
108094,Duna,2005,Onion,1860.0,19947.0
108109,Duna,2006,Rice,536.0,287.0
108123,Duna,2006,Wheat,105152.0,270931.0
108128,Duna,2006,Onion,2082.0,25619.0
108139,Duna,2007,Rice,557.0,390.0
108152,Duna,2007,Wheat,118746.0,215031.0
108155,Duna,2007,Onion,2724.0,27407.0
108167,Duna,2008,Rice,449.0,306.0
108181,Duna,2008,Wheat,101299.0,211020.0
108184,Duna,2008,Onion,2837.0,31490.0
108207,Duna,2009,Onion,3603.0,41442.0
108210,Duna,2009,Rice,241.0,153.0
108215,Duna,2009,Wheat,99107.0,247949.0
108222,Duna,2010,Rice,180.0,158.0
108231,Duna,2010,Wheat,137337.0,247471.0
108236,Duna,2010,Onion,3860.0,55689.0
108251,Duna,2011,Rice,167.0,155.0
108260,Duna,2011,Wheat,148723.0,479929.0
108264,Duna,2011,Onion,7695.0,111186.0
108277,Duna,2012,Rice,143.0,120.0
108286,Duna,2012,Wheat,169544.0,550848.0
108290,Duna,2012,Onion,8106.0,124069.0
108303,Duna,2013,Rice,113.0,76.0
108312,Duna,2013,Wheat,192236.0,442051.0
108317,Duna,2013,Onion,8624.0,147871.0
108335,Duna,1997,Wheat,145900.0,296600.0
108342,Duna,1998,Rice,3300.0,1600.0
108349,Duna,1998,Wheat,161400.0,342400.0
108361,Duna,1999,Rice,3014.0,1722.0
108373,Duna,1999,Wheat,148711.0,271087.0
108377,Duna,1999,Onion,716.0,5727.0
108392,Duna,2000,Rice,2875.0,813.0
108402,Duna,2000,Wheat,39493.0,48006.0
108406,Duna,2000,Onion,423.0,4455.0
108419,Duna,2001,Rice,2773.0,1124.0
108430,Duna,2001,Wheat,118035.0,135110.0
108435,Duna,2001,Onion,442.0,4303.0
108452,Duna,2002,Rice,2662.0,1396.0
108463,Duna,2002,Wheat,81925.0,131682.0
108475,Duna,2002,Onion,640.0,5984.0
108485,Duna,2002,Tomato,840.0,0.0
108497,Duna,2003,Rice,2578.0,2046.0
108509,Duna,2003,Wheat,156405.0,350701.0
108521,Duna,2003,Onion,757.0,7174.0
108531,Duna,2003,Tomato,815.0,0.0
108544,Duna,2004,Rice,2351.0,1222.0
108557,Duna,2004,Wheat,166847.0,341423.0
108560,Duna,2004,Onion,771.0,8641.0
108574,Duna,2005,Rice,2257.0,1175.0
108586,Duna,2005,Wheat,93166.0,162700.0
108587,Duna,2005,Onion,671.0,6725.0
108603,Duna,2006,Rice,1857.0,1054.0
108617,Duna,2006,Wheat,188416.0,436796.0
108622,Duna,2006,Onion,816.0,10122.0
108637,Duna,2007,Rice,1656.0,1031.0
108649,Duna,2007,Wheat,216267.0,500035.0
108653,Duna,2007,Onion,1209.0,12976.0
108670,Duna,2008,Rice,1365.0,829.0
108683,Duna,2008,Wheat,141211.0,298775.0
108687,Duna,2008,Onion,1223.0,11656.0
108719,Duna,2009,Onion,1332.0,13531.0
108723,Duna,2009,Rice,1208.0,659.0
108732,Duna,2009,Wheat,158890.0,354861.0
108743,Duna,2010,Rice,1198.0,906.0
108757,Duna,2010,Wheat,192953.0,453526.0
108763,Duna,2010,Onion,1749.0,20949.0
108782,Duna,2011,Rice,961.0,833.0
108796,Duna,2011,Wheat,160816.0,433339.0
108802,Duna,2011,Onion,2045.0,26920.0
108820,Duna,2012,Rice,764.0,656.0
108834,Duna,2012,Wheat,166594.0,548037.0
108840,Duna,2012,Onion,2179.0,29667.0
108858,Duna,2013,Rice,664.0,500.0
108872,Duna,2013,Wheat,205397.0,513612.0
108878,Duna,2013,Onion,2266.0,26228.0
108887,Duna,1998,Rice,82800.0,45900.0
108895,Duna,1998,Wheat,47900.0,36900.0
108903,Duna,1999,Rice,71213.0,80624.0
108913,Duna,1999,Wheat,45229.0,29675.0
108917,Duna,1999,Onion,29.0,334.0
108929,Duna,2000,Rice,73146.0,27903.0
108938,Duna,2000,Wheat,32682.0,12825.0
108942,Duna,2000,Onion,22.0,384.0
108952,Duna,2001,Rice,76095.0,59604.0
108962,Duna,2001,Wheat,37159.0,23372.0
108966,Duna,2001,Onion,25.0,437.0
108978,Duna,2002,Rice,74670.0,36401.0
108988,Duna,2002,Wheat,32870.0,16964.0
108996,Duna,2002,Onion,31.0,447.0
109004,Duna,2002,Tomato,35.0,0.0
109012,Duna,2003,Rice,77340.0,58795.0
109023,Duna,2003,Wheat,34492.0,21856.0
109031,Duna,2003,Onion,26.0,402.0
109039,Duna,2003,Tomato,35.0,0.0
109045,Duna,2004,Rice,78225.0,59160.0
109055,Duna,2004,Wheat,33279.0,24017.0
109058,Duna,2004,Onion,24.0,383.0
109067,Duna,2005,Rice,78260.0,66422.0
109078,Duna,2005,Wheat,32710.0,16760.0
109079,Duna,2005,Onion,29.0,414.0
109089,Duna,2006,Rice,78637.0,55661.0
109099,Duna,2006,Wheat,34473.0,19184.0
109103,Duna,2006,Onion,35.0,439.0
109113,Duna,2007,Rice,79050.0,64059.0
109124,Duna,2007,Wheat,29692.0,14958.0
109127,Duna,2007,Onion,33.0,352.0
109138,Duna,2008,Rice,79304.0,61693.0
109149,Duna,2008,Wheat,30622.0,19352.0
109152,Duna,2008,Onion,29.0,302.0
109172,Duna,2009,Onion,33.0,418.0
109176,Duna,2009,Rice,69269.0,47782.0
109182,Duna,2009,Wheat,31749.0,19070.0
109189,Duna,2010,Rice,78412.0,54328.0
109200,Duna,2010,Wheat,27663.0,16037.0
109204,Duna,2010,Onion,42.0,576.0
109215,Duna,2011,Rice,78694.0,79465.0
109226,Duna,2011,Wheat,28978.0,31782.0
109230,Duna,2011,Onion,56.0,693.0
109242,Duna,2012,Rice,81710.0,126115.0
109253,Duna,2012,Wheat,30298.0,45359.0
109257,Duna,2012,Onion,62.0,804.0
109268,Duna,2013,Rice,81182.0,124803.0
109281,Duna,2013,Wheat,32144.0,51839.0
109285,Duna,2013,Onion,76.0,1324.0
109301,Duna,1997,Wheat,198800.0,268500.0
109307,Duna,1998,Rice,1600.0,700.0
109314,Duna,1998,Wheat,196800.0,253800.0
109324,Duna,1999,Rice,1660.0,1683.0
109335,Duna,1999,Wheat,212471.0,267478.0
109339,Duna,1999,Onion,155.0,1722.0
109352,Duna,2000,Rice,1721.0,1335.0
109362,Duna,2000,Wheat,190867.0,234890.0
109366,Duna,2000,Onion,219.0,3107.0
109377,Duna,2001,Rice,1711.0,1432.0
109387,Duna,2001,Wheat,188780.0,262519.0
109391,Duna,2001,Onion,214.0,3081.0
109405,Duna,2002,Rice,1617.0,519.0
109415,Duna,2002,Wheat,152917.0,102992.0
109426,Duna,2002,Onion,151.0,1352.0
109435,Duna,2002,Tomato,158.0,0.0
109445,Duna,2003,Rice,1030.0,1018.0
109457,Duna,2003,Wheat,71747.0,105969.0
109467,Duna,2003,Onion,88.0,1107.0
109475,Duna,2003,Tomato,137.0,0.0
109484,Duna,2004,Rice,836.0,729.0
109494,Duna,2004,Wheat,78774.0,103157.0
109497,Duna,2004,Onion,118.0,1730.0
109507,Duna,2005,Rice,791.0,663.0
109517,Duna,2005,Wheat,73209.0,118262.0
109518,Duna,2005,Onion,109.0,1563.0
109531,Duna,2006,Rice,790.0,673.0
109540,Duna,2006,Wheat,84938.0,131288.0
109544,Duna,2006,Onion,100.0,1442.0
109555,Duna,2007,Rice,780.0,620.0
109566,Duna,2007,Wheat,79286.0,119369.0
109569,Duna,2007,Onion,105.0,1123.0
109580,Duna,2008,Rice,820.0,517.0
109591,Duna,2008,Wheat,84461.0,143443.0
109594,Duna,2008,Onion,78.0,1017.0
109615,Duna,2009,Onion,98.0,1231.0
109619,Duna,2009,Rice,777.0,652.0
109625,Duna,2009,Wheat,79261.0,127375.0
109633,Duna,2010,Rice,706.0,816.0
109643,Duna,2010,Wheat,88906.0,187919.0
109648,Duna,2010,Onion,186.0,2545.0
109661,Duna,2011,Rice,602.0,828.0
109670,Duna,2011,Wheat,105476.0,328821.0
109675,Duna,2011,Onion,167.0,3197.0
109688,Duna,2012,Rice,542.0,639.0
109698,Duna,2012,Wheat,113743.0,425775.0
109703,Duna,2012,Onion,223.0,3988.0
109716,Duna,2013,Rice,512.0,826.0
109724,Duna,2013,Wheat,120843.0,418358.0
109729,Duna,2013,Onion,257.0,4193.0
109745,Duna,1997,Wheat,109400.0,225600.0
109750,Duna,1998,Rice,30400.0,35500.0
