Zone_Name,Crop,Area,Production
Mirab Badawacho,Wheat,310,550
Mirab Badawacho,Rice,12800,26860
Mirab Badawacho,Wheat,280,510
Mirab Badawacho,Rice,13150,27210
Mirab Badawacho,Wheat,290,530
Misha,Wheat,94,67
Misha,Rice,22432,9042
Misha,Rice,1917,2028
Misha,Wheat,100,154
Misha,Rice,77609,63810
Misha,Rice,20000,23000
Misha,Wheat,750,910
Misha,Rice,4650,8350
Misha,Onion,5680,71710
Misha,Rice,89000,117000
Misha,Rice,22840,7460
Misha,Wheat,102,140.4
Misha,Rice,950,1420
Misha,Onion,2950,31580
Misha,Rice,89060,37420
Misha,Rice,113000,187000
Misha,Wheat,110,170.3
Misha,Onion,2260,24180
Misha,Rice,104000,41000
Misha,Wheat,112,146.9
Misha,Onion,2300,24610
Misha,Rice,109000,165000
Misha,Wheat,113,166.1
Misha,Onion,2200,23570
Misha,Rice,23000,22000
Misha,Rice,3000,5000
Misha,Wheat,35,45.9
Misha,Onion,2245,24017
Misha,Rice,91000,122000
Misha,Rice,25000,26000
Misha,Rice,4000,8000
Misha,Wheat,96,107.4
Misha,Rice,85000,140000
Misha,Rice,21000,20000
Misha,Rice,2000,4000
Misha,Wheat,115,177.2
Misha,Rice,90000,128000
Misha,Rice,19000,10000
Misha,Rice,3000,4000
Misha,Wheat,102,164.3
Misha,Rice,83000,74000
Misha,Rice,16000,18000
Misha,Rice,1000,1000
Misha,Wheat,68,107.2
Misha,Rice,82000,113000
Misha,Rice,21000,13000
Misha,Rice,1000,1000
Misha,Wheat,44,53.6
Misha,Rice,83000,89000
Misha,Rice,16000,4000
Misha,Wheat,27,52.9
Misha,Rice,68000,43000
Misha,Rice,14000,9000
Misha,Rice,1000,2000
Misha,Wheat,8,13.3
Misha,Rice,64000,67000
Misha,Rice,14000,21000
Misha,Rice,173000,2000
Misha,Wheat,1,1.8
Misha,Rice,69000,152000
Misha,Rice,13000,16000
Misha,Rice,65000,134000
Misha,Rice,15000,28000
Misha,Rice,1000,1000
Misha,Wheat,3,4.4
Misha,Rice,75000,196000
Misha,Rice,12000,12000
Misha,Rice,67000,51000
Misha,Wheat,85,54
Misha,Rice,78779,31858
Misha,Rice,3484,3212
Misha,Wheat,122,144
Misha,Rice,128555,129319
Misha,Rice,80000,67000
Misha,Wheat,1450,1600
Misha,Rice,4220,6380
Misha,Onion,2760,22530
Misha,Rice,135000,198000
Misha,Rice,83120,21670
Misha,Wheat,209,266
Misha,Rice,1130,1930
Misha,Onion,1010,11120
Misha,Rice,130520,53380
Misha,Rice,208000,321000
Misha,Wheat,257,355.2
Misha,Onion,1090,8280
Misha,Rice,210000,62000
Misha,Wheat,265,344.8
Misha,Onion,1100,10450
Misha,Rice,224000,324000
Misha,Wheat,272,351.7
Misha,Onion,1100,10470
Misha,Rice,93000,72000
Misha,Rice,5000,7000
Misha,Wheat,135,169
Misha,Onion,1454,13807
Misha,Rice,133000,172000
Misha,Rice,88000,67000
Misha,Rice,3000,5000
Misha,Wheat,224,263
Misha,Rice,138000,229000
Misha,Rice,78000,80000
Misha,Rice,3000,6000
Misha,Wheat,292,375.6
Misha,Rice,133000,229000
Misha,Rice,79000,103000
Misha,Rice,3000,7000
Misha,Wheat,262,376.2
Misha,Rice,134000,280000
Misha,Rice,76000,80000
Misha,Rice,4000,8000
Misha,Wheat,230,340.4
Misha,Rice,135000,219000
Misha,Rice,76000,78000
Misha,Rice,6000,10000
Misha,Wheat,200,295.3
Misha,Rice,139000,251000
Misha,Rice,73000,75000
Misha,Rice,3000,8000
Misha,Wheat,84,109.3
Misha,Rice,136000,315000
Misha,Rice,53000,14000
Misha,Rice,4000,9000
Misha,Wheat,77,109.2
Misha,Rice,117000,51000
Misha,Rice,64000,133000
Misha,Rice,623000,10000
Misha,Wheat,50,92.4
Misha,Rice,130000,490000
Misha,Rice,69000,145000
Misha,Rice,4000,12000
Misha,Wheat,6,14.5
Misha,Rice,131000,494000
Misha,Rice,73000,196000
Misha,Rice,3000,7000
Misha,Rice,130000,438000
Misha,Rice,74000,49000
Misha,Rice,1000,3000
Misha,Rice,117000,129000
Misha,Wheat,40,36
Misha,Rice,1569,1509
Misha,Rice,27577,56719
Misha,Wheat,83,82
Misha,Rice,209874,131329
Misha,Rice,2000,3000
Misha,Wheat,810,950
Misha,Rice,38360,88760
Misha,Onion,2670,12450
Misha,Rice,215000,165000
Misha,Rice,4350,6320
Misha,Wheat,39,50.8
Misha,Rice,20220,33330
Misha,Onion,2460,23340
Misha,Rice,220650,342800
Misha,Rice,247000,438000
Misha,Wheat,79,69.9
Misha,Onion,570,5400
Misha,Rice,224000,214000
Misha,Wheat,145,121.5
Misha,Onion,1470,13930
Misha,Rice,235000,371000
Misha,Wheat,128,143.6
Misha,Onion,1430,13200
Misha,Rice,1000,2000
Misha,Rice,26000,56000
Misha,Wheat,103,91.4
Misha,Onion,1248,11556
Misha,Rice,213000,366000
Misha,Rice,1000,2000
Misha,Rice,32000,68000
Misha,Wheat,91,94.1
Misha,Rice,214000,305000
Misha,Rice,2000,2000
Misha,Rice,28000,66000
Misha,Wheat,267,298.5
Misha,Rice,221000,291000
Misha,Rice,1000,1000
Misha,Rice,36000,95000
Misha,Wheat,280,316.1
Misha,Rice,204000,293000
Misha,Rice,1000,1000
Misha,Rice,34000,72000
Misha,Wheat,263,196.9
Misha,Rice,211000,273000
Misha,Rice,30000,79000
Misha,Wheat,94,84.4
Misha,Rice,211000,302000
Misha,Rice,1000,1000
Misha,Rice,33000,88000
Misha,Wheat,104,112.8
Misha,Rice,205000,348000
Misha,Rice,1000,1000
Misha,Rice,24000,72000
Misha,Wheat,51,57.2
Misha,Rice,211000,425000
Misha,Rice,278000,86000
Misha,Wheat,57,74.3
Misha,Rice,180000,278000
Misha,Rice,31000,117000
Misha,Wheat,60,78.5
Misha,Rice,195000,165000
Misha,Rice,38000,139000
Misha,Wheat,5,6.4
Misha,Rice,181000,362000
Misha,Rice,29000,93000
Misha,Wheat,3,2
Misha,Rice,192000,283000
Misha,Wheat,3,2
Misha,Rice,56661,43562
Misha,Rice,59120,141439
Misha,Wheat,78,100
Misha,Rice,183916,301329
Misha,Rice,57000,63000
Misha,Wheat,630,1220
Misha,Rice,63890,205060
Misha,Onion,1930,8620
Misha,Rice,182000,381000
Misha,Rice,63530,12340
Misha,Wheat,291,408.8
Misha,Rice,53570,153550
Misha,Onion,210,850
Misha,Rice,176720,190040
Misha,Rice,306000,606000
Misha,Wheat,291,384.1
Misha,Onion,410,3410
Misha,Rice,306000,393000
Misha,Wheat,255,324.1
Misha,Onion,520,4330
Misha,Rice,313000,646000
Misha,Wheat,492,723.2
Misha,Onion,570,4730
Misha,Rice,64000,59000
Misha,Rice,55000,159000
Misha,Wheat,198,278.3
Misha,Onion,612,5095
Misha,Rice,178000,309000
Misha,Rice,62000,61000
Misha,Rice,59000,159000
Misha,Wheat,262,351.1
Misha,Rice,169000,330000
Misha,Rice,63000,68000
Misha,Rice,58000,173000
Misha,Wheat,227,316.2
Misha,Rice,179000,363000
Misha,Rice,62000,66000
Misha,Rice,64000,214000
Misha,Wheat,446,638.8
Misha,Rice,175000,354000
Misha,Rice,58000,51000
Misha,Rice,61000,207000
Misha,Wheat,258,360.2
Misha,Rice,186000,366000
Misha,Rice,58000,65000
Misha,Rice,68000,229000
Misha,Wheat,214,314.6
Misha,Rice,186000,387000
Misha,Rice,59000,47000
Misha,Rice,67000,278000
Misha,Wheat,114,192.8
Misha,Rice,177000,370000
Misha,Rice,53000,41000
Misha,Rice,71000,266000
Misha,Wheat,76,122.4
Misha,Rice,182000,342000
Misha,Rice,52000,105000
Misha,Rice,687000,265000
Misha,Wheat,15,23.6
Misha,Rice,181000,582000
Misha,Rice,61000,74000
Misha,Rice,84000,329000
Misha,Wheat,4,5.2
Misha,Rice,180000,338000
Misha,Rice,57000,110000
Misha,Rice,76000,303000
Misha,Wheat,4,4.8
Misha,Rice,174000,485000
Misha,Rice,62000,24000
Misha,Rice,73000,301000
Misha,Wheat,9,19.1
Misha,Rice,172000,267000
Misha,Rice,381,360
Misha,Rice,10949,18709
Misha,Wheat,298,308
Misha,Rice,169693,239827
Misha,Rice,1000,1000
Misha,Wheat,950,980
Misha,Rice,21260,50410
Misha,Onion,1530,15000
Misha,Rice,170000,88000
Misha,Rice,580,670
Misha,Wheat,135,138.4
Misha,Rice,4760,8460
Misha,Onion,320,2240
Misha,Rice,166990,244090
Misha,Rice,156000,303000
Misha,Wheat,26,21.3
Misha,Onion,440,3890
Misha,Rice,151000,191000
Misha,Wheat,37,29
Misha,Onion,300,2650
Misha,Rice,171000,311000
Misha,Wheat,124,131.4
Misha,Onion,290,2600
Misha,Rice,9000,20000
Misha,Wheat,96,109.1
Misha,Onion,247,3065
Misha,Rice,169000,337000
Misha,Rice,11000,25000
Misha,Wheat,40,41.9
Misha,Rice,167000,312000
Misha,Rice,11000,25000
Misha,Wheat,144,142.8
Misha,Rice,160000,273000
Misha,Rice,11000,27000
Misha,Wheat,144,155.1
Misha,Rice,166000,280000
Misha,Rice,15000,22000
Misha,Wheat,697,412.7
Misha,Rice,165000,317000
Misha,Rice,8000,12000
Misha,Wheat,495,529.7
Misha,Rice,165000,311000
Misha,Rice,2000,4000
Misha,Wheat,186,159
Misha,Rice,156000,285000
Misha,Rice,6000,11000
Misha,Wheat,57,37.3
Misha,Rice,168000,275000
Misha,Rice,350000,5000
Misha,Wheat,9,10
Misha,Rice,164000,350000
Misha,Rice,3000,8000
Misha,Wheat,20,19.4
Misha,Rice,165000,239000
Misha,Rice,6000,11000
Misha,Wheat,3,3.5
Misha,Rice,158000,222000
Misha,Rice,2000,5000
Misha,Wheat,4,4.6
Misha,Rice,160000,402000
Misha,Wheat,37,24
Misha,Rice,9591,3588
Misha,Rice,1274,1409
Misha,Wheat,27,29
Misha,Rice,48450,50511
Misha,Rice,10000,10000
Misha,Wheat,130,200
Misha,Rice,860,1370
Misha,Onion,540,3780
Misha,Rice,55000,86000
Misha,Rice,11620,5940
Misha,Wheat,40,42.5
Misha,Rice,610,1060
Misha,Onion,210,2270
Misha,Rice,54440,28210
Misha,Rice,70000,88000
Misha,Wheat,61,66.1
Misha,Onion,540,5780
Misha,Rice,66000,31000
Misha,Wheat,25,34.6
Misha,Onion,520,5560
Misha,Rice,73000,132000
Misha,Wheat,104,153.5
Misha,Onion,560,6020
Misha,Rice,11000,10000
Misha,Rice,1000,1000
Misha,Wheat,46,51.7
Misha,Onion,414,4428
Misha,Rice,57000,86000
Misha,Rice,10000,9000
Misha,Rice,1000,2000
Misha,Wheat,79,116.6
Misha,Rice,57000,93000
Misha,Rice,10000,12000
Misha,Rice,1000,2000
Misha,Wheat,94,113.2
Misha,Rice,60000,98000
Misha,Rice,11000,12000
Misha,Rice,1000,2000
Misha,Wheat,60,110.2
Misha,Rice,53000,93000
Misha,Rice,11000,11000
Misha,Rice,2000,3000
Misha,Wheat,103,147.6
Misha,Rice,58000,78000
Misha,Rice,7000,8000
Misha,Wheat,46,55.3
Misha,Rice,57000,109000
Misha,Rice,7000,5000
Misha,Rice,1000,1000
Misha,Wheat,33,41.8
Misha,Rice,57000,72000
Misha,Rice,5000,3000
Misha,Rice,1000,1000
Misha,Wheat,41,91.6
Misha,Rice,59000,72000
Misha,Rice,6000,8000
Misha,Rice,173000,3000
Misha,Wheat,36,64.4
Misha,Rice,62000,165000
Misha,Rice,7000,8000
Misha,Rice,2000,4000
Misha,Wheat,29,55.3
Misha,Rice,59000,110000
Misha,Rice,5000,7000
Misha,Rice,1000,3000
Misha,Wheat,5,7.8
Misha,Rice,53000,127000
Misha,Rice,5000,3000
Misha,Rice,1000,2000
Misha,Wheat,1,1.6
Misha,Rice,55000,52000
Misha,Rice,14695,19134
Misha,Rice,8150,13477
Misha,Wheat,59,67
Misha,Rice,127524,225009
Misha,Rice,9000,11000
Misha,Wheat,730,1220
Misha,Rice,19900,45990
Misha,Onion,1810,13960
Misha,Rice,133000,49000
Misha,Rice,13380,16980
Misha,Wheat,11,15.7
Misha,Rice,3250,6380
Misha,Onion,1100,8800
Misha,Rice,139830,166210
Misha,Rice,142000,239000
Misha,Wheat,42,46.6
Misha,Onion,860,6880
Misha,Rice,155000,180000
Misha,Wheat,56,70.3
Misha,Onion,1680,13440
Misha,Rice,142000,163000
Misha,Wheat,71,89.3
Misha,Onion,1690,13520
Misha,Rice,13000,17000
Misha,Rice,5000,12000
Misha,Wheat,75,81.2
Misha,Onion,1639,13112
Misha,Rice,129000,250000
Misha,Rice,12000,18000
Misha,Rice,5000,12000
Misha,Wheat,55,73.6
Misha,Rice,135000,271000
Misha,Rice,12000,14000
Misha,Rice,5000,9000
Misha,Wheat,59,74.6
Misha,Rice,121000,182000
Misha,Rice,16000,16000
Misha,Rice,5000,12000
Misha,Wheat,144,202.3
Misha,Rice,130000,224000
Misha,Rice,8000,5000
Misha,Rice,5000,10000
Misha,Wheat,89,102.4
Misha,Rice,120000,172000
Misha,Rice,10000,15000
Misha,Rice,3000,7000
Misha,Wheat,48,72
Misha,Rice,128000,268000
Misha,Rice,7000,7000
Misha,Rice,3000,7000
Misha,Wheat,20,21.5
Misha,Rice,126000,232000
Misha,Rice,6000,4000
Misha,Rice,4000,11000
Misha,Wheat,9,13.3
Misha,Rice,128000,246000
Misha,Rice,8000,17000
Misha,Rice,376000,6000
Misha,Wheat,4,9.1
Misha,Rice,120000,359000
Misha,Rice,3000,3000
Misha,Rice,3000,6000
Misha,Rice,115000,168000
Misha,Rice,1000,2000
Misha,Rice,1000,3000
Misha,Rice,120000,301000
Misha,Rice,2000,3000
Misha,Rice,1000,2000
Misha,Rice,118000,239000
Misha,Wheat,28,27
Misha,Rice,15603,8873
Misha,Rice,5027,5803
Misha,Wheat,88,94
Misha,Rice,30586,28745
Misha,Rice,20000,18000
Misha,Wheat,430,820
Misha,Rice,2250,3170
Misha,Onion,810,3710
Misha,Rice,26000,34000
Misha,Rice,21120,8570
Misha,Wheat,98,98.5
Misha,Rice,60,50
Misha,Onion,160,990
Misha,Rice,26730,11770
Misha,Rice,52000,68000
Misha,Wheat,253,320.3
Misha,Onion,370,3960
Misha,Rice,46000,20000
Misha,Wheat,86,106
Misha,Onion,240,2570
Misha,Rice,50000,73000
Misha,Wheat,136,188.5
Misha,Onion,410,4350
Misha,Rice,23000,14000
Misha,Rice,1000,1000
Misha,Wheat,100,119.3
Misha,Onion,533,5702
Misha,Rice,27000,26000
Misha,Rice,23000,21000
Misha,Rice,3000,4000
Misha,Wheat,248,322.6
Misha,Rice,28000,43000
Misha,Rice,20000,18000
Misha,Rice,3000,5000
Misha,Wheat,145,170.2
Misha,Rice,30000,44000
Misha,Rice,16000,16000
Misha,Rice,2000,4000
Misha,Wheat,144,211.7
Misha,Rice,26000,39000
Misha,Rice,18000,18000
Misha,Wheat,72,105.1
Misha,Rice,27000,38000
Misha,Rice,16000,13000
Misha,Wheat,108,146.3
Misha,Rice,27000,34000
Misha,Rice,19000,10000
Misha,Wheat,28,39.5
Misha,Rice,23000,20000
Misha,Rice,14000,15000
Misha,Wheat,12,17.3
Misha,Rice,24000,46000
Misha,Rice,17000,35000
Misha,Rice,111000,7000
Misha,Wheat,34,64.4
Misha,Rice,26000,76000
Misha,Rice,16000,28000
Misha,Rice,2000,5000
Misha,Wheat,8,15.6
Misha,Rice,34000,92000
Misha,Rice,20000,47000
Misha,Wheat,4,7.1
Misha,Rice,29000,101000
Misha,Rice,14000,17000
Misha,Wheat,2,3.9
Misha,Rice,33000,30000
Misha,Wheat,11,5
Misha,Rice,18221,17839
Misha,Rice,2953,2775
Misha,Wheat,40,56
Misha,Rice,101428,162852
Misha,Rice,18000,15000
Misha,Wheat,630,830
Misha,Rice,2850,5540
Misha,Onion,3110,36980
Misha,Rice,106000,87000
Misha,Rice,15640,6260
Misha,Wheat,24,23.8
Misha,Rice,1010,1700
Misha,Onion,1580,13430
Misha,Rice,108250,65440
Misha,Rice,125000,234000
Misha,Wheat,38,50.8
Misha,Onion,870,6610
Misha,Rice,115000,56000
Misha,Wheat,9,10.3
Misha,Onion,770,5840
Misha,Rice,117000,215000
Misha,Wheat,27,43.4
Misha,Onion,740,5620
Misha,Rice,16000,10000
Misha,Rice,2000,3000
Misha,Wheat,18,28.9
Misha,Onion,1063,8069
Misha,Rice,105000,155000
Misha,Rice,15000,15000
Misha,Rice,3000,7000
Misha,Wheat,20,24.2
Misha,Rice,104000,205000
Misha,Rice,12000,12000
Misha,Rice,2000,3000
Misha,Wheat,25,38.2
Misha,Rice,100000,147000
Misha,Rice,14000,14000
Misha,Rice,2000,5000
Misha,Wheat,6,7.9
Misha,Rice,101000,202000
Misha,Rice,9000,10000
Misha,Rice,2000,4000
Misha,Wheat,28,37.3
Misha,Rice,101000,169000
Misha,Rice,10000,10000
Misha,Rice,1000,2000
Misha,Wheat,2,2.5
Misha,Rice,99000,157000
Misha,Rice,9000,5000
Misha,Wheat,5,5.2
Misha,Rice,83000,121000
Misha,Rice,4000,5000
Misha,Rice,1000,3000
Misha,Wheat,4,3.9
Misha,Rice,88000,185000
Misha,Rice,4000,6000
Misha,Rice,225000,2000
Misha,Rice,79000,219000
Misha,Rice,4000,6000
Misha,Rice,1000,4000
Misha,Wheat,3,7.4
Misha,Rice,88000,238000
Misha,Rice,6000,12000
Misha,Rice,92000,312000
Misha,Rice,5000,6000
Misha,Wheat,8,9.1
Misha,Rice,81000,131000
Misha,Wheat,521,563
Misha,Rice,1685,1865
Misha,Rice,536,595
Misha,Wheat,3,4
Misha,Rice,39638,72180
Misha,Rice,2000,1000
Misha,Wheat,10,20
Misha,Rice,590,680
Misha,Onion,200,1840
Misha,Rice,33000,56000
Misha,Rice,1750,1700
Misha,Wheat,1,0.1
Misha,Rice,460,440
Misha,Onion,260,1680
Misha,Rice,34030,62400
Misha,Rice,41000,81000
Misha,Onion,280,2880
Misha,Rice,33000,34000
Misha,Onion,250,2580
Misha,Rice,41000,66000
Misha,Onion,340,3520
Misha,Rice,1000,1000
Misha,Wheat,3,0.5
Misha,Onion,307,3161
Misha,Rice,35000,61000
Misha,Rice,1000,1000
Misha,Rice,32000,46000
Misha,Rice,1000,1000
Misha,Rice,1000,1000
Misha,Rice,37000,66000
Misha,Rice,1000,1000
Misha,Rice,1000,1000
Misha,Rice,38000,72000
Misha,Rice,1000,1000
Misha,Rice,35000,42000
Misha,Rice,32000,48000
Misha,Rice,1000,1000
Misha,Rice,37000,73000
Misha,Rice,36000,37000
Misha,Rice,67000,1000
Misha,Rice,32000,67000
Misha,Rice,1000,1000
Misha,Rice,37000,33000
Misha,Rice,37000,55000
Misha,Rice,1000,1000
Misha,Rice,36000,35000
Misha,Wheat,53,58
Misha,Rice,2725,4615
Misha,Rice,1495,2543
Misha,Wheat,1,2
Misha,Rice,265872,464180
Misha,Rice,2000,3000
Misha,Wheat,180,350
Misha,Rice,1780,3010
Misha,Onion,1900,14440
Misha,Rice,267000,199000
Misha,Rice,2800,3430
Misha,Rice,1380,1790
Misha,Onion,810,5270
Misha,Rice,273140,330390
Misha,Rice,290000,632000
Misha,Wheat,1,0.3
Misha,Onion,820,6220
Misha,Rice,254000,222000
Misha,Onion,900,6830
Misha,Rice,289000,447000
Misha,Onion,930,7010
Misha,Rice,1000,2000
Misha,Rice,1000,2000
Misha,Onion,928,7020
Misha,Rice,257000,380000
Misha,Rice,1000,1000
Misha,Rice,1000,1000
Misha,Rice,246000,337000
Misha,Rice,1000,2000
Misha,Rice,273000,569000
Misha,Rice,1000,2000
Misha,Rice,1000,1000
Misha,Wheat,4,8.4
Misha,Rice,271000,609000
Misha,Rice,3000,4000
Misha,Rice,273000,463000
Misha,Rice,1000,2000
Misha,Rice,1000,3000
Misha,Rice,276000,558000
Misha,Rice,1000,2000
Misha,Rice,2000,2000
Misha,Rice,271000,428000
Misha,Rice,1000,1000
Misha,Rice,261000,152000
Misha,Rice,1000,1000
Misha,Rice,255000,457000
Misha,Rice,1000,1000
Misha,Rice,1000,1000
Misha,Rice,250000,90000
Misha,Rice,1000,2000
Misha,Wheat,1,0.5
Misha,Rice,264000,715000
Misha,Rice,242000,465000
Misha,Rice,5352,6637
Misha,Rice,6601,13578
Misha,Wheat,1,1
Misha,Rice,96502,143888
Misha,Rice,3000,3000
Misha,Wheat,180,180
Misha,Rice,9220,25250
Misha,Onion,1000,9620
Misha,Rice,90000,9000
Misha,Rice,3810,4880
Misha,Wheat,8,13.2
Misha,Rice,2560,4090
Misha,Onion,700,4340
Misha,Rice,87970,117240
Misha,Rice,93000,161000
Misha,Onion,90,960
Misha,Rice,88000,105000
Misha,Onion,1690,16060
Misha,Rice,93000,127000
Misha,Wheat,7,10.8
Misha,Onion,1640,15560
Misha,Rice,4000,6000
Misha,Rice,1000,3000
Misha,Wheat,3,4.4
Misha,Onion,793,7534
Misha,Rice,92000,168000
Misha,Rice,3000,5000
Misha,Rice,1000,2000
Misha,Rice,87000,162000
Misha,Rice,4000,5000
Misha,Rice,2000,4000
Misha,Rice,87000,128000
Misha,Rice,3000,4000
Misha,Rice,2000,3000
Misha,Rice,84000,147000
Misha,Rice,2000,2000
Misha,Rice,3000,6000
Misha,Rice,86000,169000
Misha,Rice,2000,4000
Misha,Rice,1000,2000
Misha,Rice,80000,159000
Misha,Rice,2000,3000
Misha,Rice,1000,2000
Misha,Rice,85000,132000
Misha,Rice,2000,2000
Misha,Wheat,1,1.2
Misha,Rice,79000,193000
Misha,Rice,1000,2000
Misha,Rice,210000,2000
Misha,Rice,71000,208000
Misha,Rice,1000,1000
Misha,Rice,1000,2000
Misha,Rice,79000,159000
Misha,Rice,2000,3000
Misha,Rice,1000,4000
Misha,Rice,82000,178000
Misha,Rice,1000,2000
Misha,Rice,79000,202000
Misha,Rice,21821,21388
Misha,Rice,9028,18084
Misha,Wheat,66,77
Misha,Rice,126708,166975
Misha,Rice,17000,15000
Misha,Wheat,720,860
Misha,Rice,10460,26020
Misha,Onion,950,6190
Misha,Rice,128000,63000
Misha,Rice,20370,12700
Misha,Wheat,35,31.3
Misha,Rice,4790,9140
Misha,Onion,960,5080
Misha,Rice,119450,93350
Misha,Rice,119000,192000
Misha,Wheat,42,46
Misha,Onion,560,3640
Misha,Rice,126000,94000
Misha,Wheat,3,1.9
Misha,Onion,900,5850
Misha,Rice,131000,167000
Misha,Wheat,54,86.6
Misha,Onion,870,5650
Misha,Rice,20000,15000
Misha,Rice,2000,5000
Misha,Wheat,34,34.2
Misha,Onion,911,5919
Misha,Rice,117000,160000
Misha,Rice,19000,23000
Misha,Rice,1000,3000
Misha,Wheat,18,18
Misha,Rice,118000,213000
Misha,Rice,18000,17000
Misha,Rice,2000,3000
Misha,Wheat,24,25.3
Misha,Rice,113000,158000
Misha,Rice,16000,12000
Misha,Rice,4000,10000
Misha,Wheat,96,124
Misha,Rice,114000,182000
Misha,Rice,14000,10000
Misha,Rice,3000,7000
Misha,Wheat,76,81.5
Misha,Rice,122000,192000
Misha,Rice,20000,26000
Misha,Rice,1000,3000
Misha,Wheat,11,16.2
Misha,Rice,122000,228000
Misha,Rice,14000,10000
Misha,Rice,2000,3000
Misha,Wheat,8,12.3
Misha,Rice,110000,160000
Misha,Rice,12000,4000
Misha,Rice,1000,3000
Misha,Wheat,10,10.5
Misha,Rice,108000,126000
Misha,Rice,16000,14000
Misha,Rice,213000,4000
Misha,Wheat,1,1.6
Misha,Rice,106000,199000
Misha,Rice,15000,18000
Misha,Rice,2000,6000
Misha,Wheat,13,17.1
Misha,Rice,109000,110000
Misha,Rice,13000,13000
Misha,Rice,2000,5000
Misha,Wheat,17,33.9
Misha,Rice,114000,221000
Misha,Rice,16000,18000
Misha,Rice,1000,2000
Misha,Rice,93000,116000
Misha,Rice,27024,15652
Misha,Rice,856,1341
Misha,Wheat,147,230
Misha,Rice,28454,41204
Misha,Rice,25000,34000
Misha,Wheat,890,1590
Misha,Rice,1610,3790
Misha,Onion,920,4180
Misha,Rice,32000,59000
Misha,Rice,31000,6480
Misha,Wheat,520,817.8
Misha,Rice,500,830
Misha,Onion,130,690
Misha,Rice,29240,16830
Misha,Rice,65000,98000
Misha,Wheat,416,581.6
Misha,Onion,310,2350
Misha,Rice,61000,43000
Misha,Wheat,154,216.2
Misha,Onion,650,4930
Misha,Rice,57000,103000
Misha,Wheat,112,167.6
Misha,Onion,400,3080
Misha,Rice,26000,20000
Misha,Rice,1000,1000
Misha,Wheat,84,79.3
Misha,Onion,452,3429
Misha,Rice,32000,46000
Misha,Rice,27000,27000
Misha,Rice,1000,2000
Misha,Wheat,88,112.5
Misha,Rice,33000,73000
Misha,Rice,29000,41000
Misha,Wheat,106,160.8
Misha,Rice,32000,71000
Misha,Rice,26000,35000
Misha,Rice,1000,2000
Misha,Wheat,260,359.6
Misha,Rice,31000,65000
Misha,Rice,24000,30000
Misha,Rice,2000,4000
Misha,Wheat,286,502.5
Misha,Rice,28000,67000
Misha,Rice,19000,3000
Misha,Wheat,100,135.1
Misha,Rice,29000,17000
Misha,Rice,22000,6000
Misha,Rice,1000,1000
Misha,Wheat,84,107.6
Misha,Rice,30000,25000
Misha,Rice,12000,6000
Misha,Rice,1000,1000
Misha,Wheat,14,17.9
Misha,Rice,26000,39000
Misha,Rice,13000,25000
Misha,Rice,99000,1000
Misha,Wheat,5,7
Misha,Rice,24000,74000
Misha,Rice,17000,14000
Misha,Wheat,17,25.6
Misha,Rice,23000,37000
Misha,Rice,23000,22000
Misha,Rice,46000,76000
Misha,Rice,18000,11000
Misha,Rice,28000,32000
Misha,Wheat,194,149
Misha,Rice,83508,33747
Misha,Rice,3396,3050
Misha,Wheat,86,80
Misha,Rice,139724,124634
Misha,Rice,77000,62000
Misha,Wheat,970,860
Misha,Rice,12020,23820
Misha,Onion,5030,46120
Misha,Rice,137000,190000
Misha,Rice,97470,90240
Misha,Wheat,67,93.7
Misha,Rice,28850,58480
Misha,Onion,1210,11370
Misha,Rice,139320,193270
Misha,Rice,262000,363000
Misha,Wheat,43,29.9
Misha,Onion,1430,15300
Misha,Rice,247000,109000
Misha,Wheat,72,65.2
Misha,Onion,2490,26640
Misha,Rice,273000,357000
Misha,Wheat,93,124.1
Misha,Onion,2370,25360
Misha,Rice,87000,62000
Misha,Rice,42000,68000
Misha,Wheat,160,155.2
Misha,Onion,2166,23173
Misha,Rice,138000,158000
Misha,Rice,87000,59000
Misha,Rice,51000,71000
Misha,Wheat,84,64.6
Misha,Rice,150000,177000
Misha,Rice,84000,72000
Misha,Rice,41000,62000
Misha,Wheat,33,35.2
Misha,Rice,137000,155000
Misha,Rice,71000,66000
Misha,Rice,52000,86000
Misha,Wheat,17,15.7
Misha,Rice,150000,204000
Misha,Rice,73000,68000
Misha,Rice,50000,107000
Misha,Wheat,76,88.1
Misha,Rice,145000,170000
Misha,Rice,72000,88000
Misha,Rice,43000,109000
Misha,Wheat,40,41.7
Misha,Rice,165000,228000
Misha,Rice,73000,112000
Misha,Rice,50000,129000
Misha,Wheat,10,16.4
Misha,Rice,153000,394000
Misha,Rice,56000,38000
Misha,Rice,12000,28000
Misha,Wheat,24,31.7
Misha,Rice,146000,139000
Misha,Rice,65000,117000
Misha,Rice,542000,113000
Misha,Wheat,7,13
Misha,Rice,145000,425000
Misha,Rice,63000,112000
Misha,Rice,40000,103000
Misha,Rice,146000,405000
Misha,Rice,54000,90000
Misha,Rice,44000,123000
Misha,Wheat,1,1.5
Misha,Rice,139000,338000
Misha,Rice,41000,29000
Misha,Rice,16000,41000
Misha,Wheat,1,0.1
Misha,Rice,142000,152000
Misha,Wheat,451,457
Misha,Rice,11822,10459
Misha,Rice,773,1169
Misha,Wheat,6,5
Misha,Rice,35064,49275
Misha,Rice,15000,15000
Misha,Wheat,50,50
